sim_nr,GDP_1st,GDP_2nd,GDP_3rd,GDP_4th,U_1st,U_2nd,GINI_I_1st,GINI_I_2nd,GINI_W_1st,GINI_W_2nd,LP_g_1st,LP_g_2nd,EE_g_1st,EE_g_2nd,EF_g_1st,EF_g_2nd,FGT_1st,FGT_2nd,em2030,em2040,em2050
17743,-0.00010776698441687241,3.4581747747481114e-5,0.04747318736687424,0.37194616138749703,0.8504088642659281,1.0452365650969537e-5,0.018879851036435788,1.7582096782135653e-7,0.05679228582008436,3.93841288862607e-7,-0.5941708063428875,6.615350255022976,0.002344993163793447,0.042681309765212595,0.11422160951829428,0.905611836899316,0.23293789457971906,1.0421093464359509e-7,174.60243536486718,289.31508354949466,617.7118993858898
17744,-0.0018533532641692749,0.00012704361189500905,0.5712536299677166,3.9070873712469867,0.37214072022160666,0.03183715480947984,0.1128030002084951,0.0005193994678090665,0.25358703975265656,0.00018479984782774454,-1.0713352447616453,0.6783788264265342,-0.08866514810487419,0.04587527810515738,-0.06610877153455456,0.08323093739617733,0.07310015414748978,0.003915926341670254,383.57332489581677,1458.9252981312673,2432.4502890322806
17745,-0.00024986220616016587,0.00011311710850311725,0.2717612616127999,0.7170088069761151,0.5702626038781163,0.00026692595875654046,0.08690539718798833,0.0005165150423195433,0.2600799412296791,0.0012873293075602765,-0.8560260827621318,1.299661653969364,-0.02509606099816037,0.11535653723547472,0.04866528283125135,0.04543778132925954,0.18323768063967116,3.42813951596853e-5,397.6453465895372,1457.0193474120929,2007.144989203732
17746,-4.114740081805492e-5,5.1099771196269415e-5,-0.7471824179702314,3.0858798445911972,0.587957894736842,0.005123946666666666,0.06935647042723307,1.3789416033048316e-5,0.2911465109967783,0.01098371929017398,-0.028096630615792498,0.0007875489821943429,-0.01150535019062612,0.0002998303128168022,0.012032507498130136,0.00028135814993203787,0.19211156092165135,4.259144745776746e-5,109.10057061364988,145.347572413516,126.31145554367565
17747,8.598421339132155e-5,0.0004563254930237311,-0.13613773276521557,-0.6563141356622784,0.8206692520775623,0.0002159286352723916,0.022984605739286526,9.401452687849229e-6,0.08138310340180592,4.814653827465589e-5,-0.3494332205545019,31.507518259992956,-0.04961005077138899,0.4320741141136052,0.030971713037953836,0.19458603270668545,0.22837753233608218,3.7333722481684052e-6,232.27198671934082,469.9452601933989,666.1026623046234
17748,-0.00040836669647385094,8.556690906016776e-5,-0.2345073385266612,0.235104564803986,0.6266481994459834,0.00028092311480455533,0.160848681654814,4.202356769767996e-5,0.3600997773318571,0.0002056019864351258,-0.4620199135532869,0.27897032013856893,-0.007718893038223359,0.003902952404760876,-0.032646708192607676,0.009918597813246003,0.15638312277631175,0.00015059061368857262,171.58011899952794,252.72918344763912,507.285425071854
17749,-0.00011178340255737402,0.00032050912510318754,0.053883950231825004,0.7232274724313767,0.5898858725761772,0.0002825349387503847,0.044979351286037535,6.893105367772887e-6,0.20130510315018307,3.816250371221737e-5,-0.6208475029091175,5.121048452341232,0.004919018312425894,0.048307727008426796,0.024663602425618686,0.12359109401060524,0.19301796799246831,7.809046841971783e-6,234.10782156346525,418.1296853594004,1012.7579343058364
17750,0.0016761753089247764,0.0007457003628120527,0.08445535837211814,0.42379357516476635,0.03766094182825484,0.0027475069424438294,0.2462406689536074,0.0021477642286284065,0.3475979958099827,0.0017710132730428783,-0.11764932017263972,0.11727259438619983,-0.023296240560992,0.0072231110685299854,0.023386231919955484,0.007902417984270412,0.0016964401448625684,6.181781421928284e-6,111.14048389696882,113.66350697238636,131.4884915121322
17751,-5.3315744605693686e-5,2.9595279799155786e-5,0.3324976624753257,0.15180818805464513,0.8850448753462605,1.0910091720529377e-5,0.037779382815972366,1.2963580562687302e-6,0.08129533060020831,3.26533666219741e-6,-0.23449946528125223,6.450820210058276,-0.03718086681820333,0.29288916845816876,0.012974159827014393,0.10385475670854306,0.23088189125942696,2.2360263011978438e-7,119.63339620940647,147.41892697701013,194.97635562800554
17752,0.0011617633765343377,0.00041260356502957,-0.3433182208811899,4.40500822895526,0.0,0.0,0.15906848736969295,6.932388868149647e-5,0.5252771955466123,0.0042407351421532655,-0.007579145528413574,0.05959642211860481,-0.0023546568847180468,0.0001768615391308965,-0.005471420427094257,0.00032975510220993115,0.00012082857293360234,8.343183681284636e-9,116.07814625110558,123.85514327362694,144.0063711059583
17753,0.0018685014472137114,0.00019828068525345555,0.30741334493747585,1.7314688642441478,0.043110249307479226,0.0015145221446598957,0.2556329884745494,0.0022969694220925083,0.36833719978477086,0.003925528909216631,-0.9237436082929785,0.4967604482377046,-0.10675336109875525,0.07125706180042249,0.11442992986646927,0.14294329588471716,0.0015461735310378832,2.586942356196107e-6,287.926318782634,578.8369180026198,1077.9625596468002
17754,-0.0006379961457953461,4.2354490924419736e-5,-0.33029823550813375,2.9564693126979833,0.11836565096952911,0.005812608150200062,0.1834794377136092,0.00010525148910479907,0.3051873645651908,0.0002544580229271717,-0.6655539049499282,0.37579964759027956,0.0014365586653209614,0.011983910496369259,0.05453051053123491,0.017479874751812924,0.005251819764672494,1.9694157387055325e-5,208.7782003357317,465.3462376638508,779.6652251070421
17755,-0.0011775983879213768,0.0004277816645995305,0.7978105735770132,3.24426939370722,0.4526537396121884,0.0058312149929208995,0.14972677901030904,0.0007390221722553496,0.27751138887805166,0.00017426327426277695,-0.9016216862901475,2.5961492934534984,-0.07511622450218282,0.19626349226278808,0.07012531012876708,0.208771086749092,0.12283362936704008,0.0018225246369484895,268.04346683802044,588.3939398505593,1233.11118444154
17756,-0.0019139666408019757,0.0005920508988686423,-1.1700877579792879,5.1433648245376595,0.10313019390581721,0.061834238224684514,0.1366189453181066,0.0001793944466506245,0.49302718239961346,0.050277836576464216,-0.47548213245616167,2.560753074451874,-0.060119801273360425,0.08864620430176556,0.10187144695289113,0.16798694821604257,0.025202459271271543,0.003931616411025891,175.84868199770185,234.95964030575843,117.67988317688547
17757,0.00010942706676835916,0.0001150347348117193,0.06878250229009236,-0.44019045138485646,0.5390304709141275,0.00012938051338873502,0.08865939354705178,4.353352582070888e-6,0.34060978910632506,0.0002283527185234971,-0.10837370151693165,0.13447056409710562,-0.0034995213266730664,0.0009511918385819208,0.006977073491526063,0.0020746371505552938,0.16486277320373544,2.0603509491660054e-6,116.32575652064251,131.95161171546252,149.71433301367236
17758,0.0003002455766619139,0.0007265233994282742,0.02289115220019762,-1.2256526781143895,0.52398891966759,0.00026921854355186205,0.04233021514337895,2.180217174880255e-6,0.16842241919407136,4.58371220049011e-5,-0.12574463922479795,0.5321055973622728,-0.004268499406219284,0.010441634779896493,0.00376333484561161,0.007757944650001738,0.18738781102182955,4.724123931536807e-6,108.81072165383294,136.77161853119952,159.22233872990964
17759,0.0014414487608207164,0.000638435900187172,-0.11818579769148549,0.7426952693961146,0.008677008310249307,0.00028804483102493067,0.21673837306928723,0.0005789286421209607,0.34288093663286817,0.002271951162355218,-0.17717900026296599,2.307167319223452,-0.008077541646044519,0.00875935060286591,0.01544880079502426,0.03590165590884525,0.00025114511880158444,2.3400727694380234e-7,156.88905941034042,244.29402020494115,344.87927033018104
17760,0.00032610529463407076,0.0008441014304547626,0.1971454692684698,3.260402952308441,0.03254404432132964,0.0014159738602646966,0.18310267252395648,0.00044884765657819236,0.30074160164625685,0.0010758579073569202,-0.6454840027200476,8.198988377337015,-0.028823768636004932,0.11877485867238034,0.04563006688100327,0.36933824949625077,0.0008342921498849521,1.044299196723339e-6,254.96808355637302,497.0471811410748,1095.2934824993802
17761,-0.0004416872389948989,0.00013594584489701785,-0.29317207281100677,0.8572421338068703,0.5174814404432133,0.0043790130156971365,0.12199096264131343,0.00044167671612730286,0.6157057177904334,0.058885339515299416,-0.008267370004793844,0.0003889933385854883,-0.0062577091830606085,0.00029672742536816744,0.005965671170537788,0.00027862899765134213,0.12755629177283906,0.0021565648708001604,124.75531222415823,82.49492564502195,100.19448753313722
17762,0.0015096934625814327,0.0001637706615352772,-0.749042133130656,2.8420613016143976,0.034113019390581714,0.0007039703022468452,0.3797135495359207,0.005287440430357815,0.48082103650500846,0.008990025364900286,-0.599366178082342,0.5509627216794291,-0.018746092777154815,0.016055402218252576,-0.02069892247650383,0.00602984865075336,0.001995768273802757,2.370480067213744e-6,188.65303681112948,416.09320454514335,702.3513788262618
17763,-0.00023645217549750938,0.0004469069465373858,-0.043882790764218374,-0.01421203008037697,0.517994459833795,0.0010850315247768543,0.044932839186073575,2.0036899874169635e-5,0.12164135844880808,0.00017091412517297014,-0.6054765028053476,6.833265813688653,-0.09221855307592816,0.4400524952442541,0.04401971307770025,0.08923637379296218,0.1905143603561055,0.0003657146916249157,195.26295653341566,374.6088639647011,522.5142468242688
17764,-0.0005971122354484343,2.6518360952443237e-5,-0.6582507423019653,1.3215539326393078,0.3997817174515236,0.0052475313314866105,0.18580053883375683,4.555201270564652e-6,0.32666475364622694,4.052652679370034e-5,-0.3040363420318097,0.05742006607744282,-0.01826233892833429,0.0027082080140504597,0.03371525131297812,0.006173621074409796,0.09374759704271173,0.0008286619147506878,121.5300452732798,160.89296909075958,187.3258994823477
17765,-5.713981502225822e-5,8.12561855818214e-5,0.6286630504496876,0.7640932927849469,0.7769628808864268,1.3187173899661445e-5,0.11735855720150609,6.738563086544241e-5,0.20687308004586022,1.2892602330691298e-5,-0.15711006982646977,2.8575805165149,-0.027799543966596004,0.10887651465144026,0.016395324632456836,0.09621927632683737,0.20301204125482913,1.0857151502608666e-6,110.4719460860689,134.51903831411317,163.45433207056803
17766,-0.00014530105607036926,1.6636279937316452e-5,-0.1679763453650281,0.27240499736442825,0.10369972299168975,9.313669436749767e-5,0.14989609761672174,4.282138385040309e-7,0.23941296546870156,1.0667450424427793e-6,-0.35015414671578843,0.012900932255118161,0.007990321704637243,0.001526610229128984,0.004053802424971446,0.0022981188054111285,0.008480913729700213,1.362962880053594e-6,141.55679077372307,221.5581235706999,333.64252662740864
17767,-0.00024812696097486434,0.00043929198498674616,0.29874698011899953,1.8509304260203416,0.7009551246537398,0.0007487474250538627,0.0345683875234657,1.2197155402388046e-5,0.1483424882290824,8.50936015132885e-6,-0.8542650859109295,5.2108444623182075,0.01085705516952063,0.09964461591233861,0.0064018790774684285,0.06682378741538086,0.20979093591820008,1.9290290276485604e-5,326.5445771950118,1093.5301290423106,1953.8090979735011
17768,-0.0003828548315453309,0.00013627883682653188,0.14797288830423103,1.5260750708830306,0.12127977839335174,0.003588122506617421,0.2325522972082911,0.0004442816249808773,0.3636743159469503,0.0006112828573084866,-0.8342734992963275,1.1901014313024671,-0.008013013219970489,0.05044981076410199,0.08510400444359958,0.1484324639427518,0.004585849561495759,9.209252345854942e-6,317.1370325701142,565.2465389600418,1232.199192142718
17769,-7.961181913682915e-5,0.00023368576987048794,0.09112979298233272,0.12297265761729115,0.4556487534626039,0.0003275042831640505,0.13635335854447667,5.024760381219701e-5,0.3032764790351508,0.00016789211281700365,-0.11799661567978462,0.23734782315589095,-0.006724431340289628,0.0010214213062321395,0.0012369138426749395,0.0006577386470257497,0.0993407090625441,0.0001358785601720455,108.73889121845075,126.61847615888335,145.1002169516128
17770,-0.00014873763041422017,3.410904193438993e-5,0.13320907166469959,0.4750788003547539,0.6027113573407202,0.00011057612065250853,0.09516210050549373,0.00013180399718953857,0.30344281191739914,0.00042540221060566606,-0.3138210794604187,0.24569242423749604,-0.005520453433728704,0.005682941762315776,0.009629402325344963,0.003027084607454542,0.17325275100735119,2.3085862827180824e-5,134.16355271165338,214.6342891531081,319.0474085308043
17771,-0.0002645684000322293,0.0004933575027930441,-0.19807628285368398,1.6122242558973046,0.09416177285318561,0.004464378201292705,0.07769042246455919,9.737116904643802e-6,0.1312646125943464,1.1070729921076004e-5,-0.26478401784402583,0.34978360772804507,-0.0043292393944151485,0.002662268660255675,0.037247625111652576,0.02483522162547854,0.016597530450074286,0.00017511614211565159,130.16383014578156,159.36854358045363,200.88335547382098
17772,1.3880899164748156e-5,0.00014648497335997433,-0.04456828849678937,0.2744206164203624,0.5105229916897507,0.00010989816435826403,0.05994758127707208,2.112544069396352e-6,0.22086568146382757,0.00014369854447265142,-0.3044878448549785,0.7687341792520846,-0.00632364394961466,0.005832479868386607,-0.015117386528560465,0.00874852647420775,0.1755598018164303,4.902814041178618e-6,143.2321672749106,207.00980304906352,312.89570227218854
17773,4.7588705303812233e-5,2.559289536366111e-5,-1.008100483584167,2.501891899286094,0.16762326869806096,5.011901261926747e-5,0.1957548147496721,2.356101392659498e-6,0.23822552284245435,2.5735015183353816e-6,-0.27588966431013506,0.011091755959194234,-0.009355479472712714,0.0006216398585500368,0.0009981424278258542,0.001620065831008875,0.028648803979111823,4.064284818001753e-6,133.0348852275891,191.42132714644663,254.68152944397272
17774,-2.463690174905789e-5,0.00011081326305570677,-0.03606219341177537,0.2218687322901709,0.07614072022160666,0.0011645156983687288,0.16021623539803898,0.00013249846067879661,0.278633351653613,0.0003868801932312642,-0.12271155996291558,0.09823040901529914,-0.008079885799330739,0.0010399175008372007,0.012963042700701168,0.003359185030172474,0.0021280132434468,1.104597223022572e-6,106.49284033777248,117.88905379384254,140.82536008655268
17775,-6.6975631582833e-5,1.6265494056406515e-5,-0.35304201668971874,0.32887986965800087,0.026301385041551256,2.1410248076331182e-5,0.15829733741051952,9.68785909149707e-7,0.2107544832586973,2.420860567732218e-6,-0.14776500825404007,0.002212723388407752,-0.007618458884299138,0.0013006877459051454,0.00032217039955419804,0.000997985554497937,0.003746321930716802,2.799031749801187e-7,123.52062720075584,142.59095657738942,160.8480973787523
17776,-0.00013060148980195495,9.122440889883914e-6,-0.2151404223739142,0.8292070023023399,0.694801108033241,7.421555432440748e-5,0.08690380472127739,1.5602374865541712e-6,0.21503505055467775,1.4909737511984757e-5,-0.16317615692582402,0.010731238939288939,-0.009038430548835345,0.001473410510762497,0.02438347475096705,0.0019507627973549045,0.19901061054731253,2.1711307893295924e-6,115.41623591233159,118.9400889302893,142.24220131103948
17777,-0.0003641656294731002,3.3968722118066424e-5,0.11197231231754959,1.39691893822532,0.4959689750692521,0.00013851281255771011,0.08356887030160139,0.00011078793022371492,0.1975827471449471,0.0005374898134443416,-0.22639324386403217,0.20719923602300352,-0.004441457860085874,0.004685142670834212,0.047332969887166836,0.024713725167734752,0.1670714348989108,0.0002610413367311308,116.87280290622135,135.12921207368143,184.87942315858075
17778,-0.00031024200614197307,0.00045753503526290345,0.041246689635665516,2.50158398325026,0.6381141274238226,0.0006527793831948291,0.04681691027347706,2.5419608166339634e-5,0.16835557326853387,6.708587250253399e-5,-0.8161076977952878,3.461612454980725,-0.0442656895331504,0.10766967392303033,0.022236082816781667,0.1406866297101759,0.19792342505060656,2.8721358366860003e-5,188.03305091272574,452.9328516597347,1476.3772554056904
17779,0.0005371820849393762,0.00028069354793199084,1.0476055775038713,10.844052292181583,0.0002293628808864266,2.195690981840566e-6,0.12481368723335362,1.9813832383141558e-5,0.23530833618516606,4.861891568887717e-5,-0.11630527115752999,1.304635302398442,-0.007137027554500495,0.007116260728245314,0.00360609083251208,0.01589677955120778,3.076661596794998e-6,4.2826331916197524e-10,140.96990007558801,186.07828026323526,222.87997363258563
17780,-2.9082926819274712e-5,9.805842156482639e-6,-0.9137338433654791,2.0639601671423247,0.7413628808864268,6.702729455216982e-6,0.10339903623373435,2.8990901337358854e-7,0.3354607600191192,0.00015514957187935785,-0.0914823828218018,0.01820601491797353,-0.017431076833524014,0.001295649607381142,0.019907880589432464,0.0012679182978522663,0.1918827410834137,1.1386841911443277e-7,107.23340602584146,115.01622559309556,121.2686307566211
17781,0.0005841914641159983,0.0011313220329991452,0.291503831114172,1.607440829562143,1.772853185595568e-5,1.1346260387811637e-7,0.1500697240972779,4.69570863800669e-5,0.2896693797935958,0.000385728473902205,0.0006875926607710891,0.33815881492341976,0.0010053589930219113,0.0006225029643439656,-0.0071181506215843605,0.00044963961691263214,0.0007767687343071238,4.5257706646791744e-8,129.32054927710328,163.33923533838603,189.41620927800028
17782,-0.00015013874659192909,3.913746132928438e-5,0.15146070339913453,0.8136706633228887,0.547246537396122,0.0006508858282548475,0.1241676424213654,0.0003299763391300513,0.28364102771533195,0.00020449410907084098,-1.0617471867839674,0.2188563999369088,-0.029613058815430145,0.04520555134859366,0.06625684165978847,0.02881912187329232,0.15801204649574868,6.73153559799471e-5,448.16148477935985,1083.2473564998286,2830.343110583648
17783,-2.3448456811892627e-5,2.529285519440473e-5,-0.03583544793536502,0.780165803605605,0.7038049861495845,9.554752847029867e-6,0.12182124020442625,1.389291104619578e-5,0.26163159808738556,9.835163000538241e-6,-0.12397802216380353,0.6869968309239429,-0.031187220528320077,0.0303177017674629,0.018882364321464708,0.01386012677214859,0.18745237186826796,2.2094800348682153e-7,106.71858198227196,122.99036070930299,131.95076571260446
17784,-0.0002666471269377642,2.3017812771587358e-5,-0.5023414852706477,1.1723094229149753,0.5020742382271468,9.899847337642349e-5,0.14548219901731216,7.461104699808746e-7,0.3193565091717562,2.4344991414609557e-5,-0.312792904194874,0.031873165892933,-0.010240698182110104,0.006053847477970845,0.028364534749464924,0.004886551149604442,0.13039115215318015,6.0656390339091016e-5,115.0418441103526,168.48395322735942,241.40086432385593
17785,0.00030955051936420064,0.0007836232154506312,-0.29008147758346225,-0.3677025028155181,0.6920421052631579,0.000860047111111111,0.033049089441695954,3.228289734403205e-6,0.09085458681302488,3.114558039465667e-5,-0.34992311026702994,10.74312771649251,-0.030726863326509014,0.09139387968967881,0.016870298509094023,0.03297557459965537,0.21306965670887484,9.958661426518348e-6,187.01368512147175,300.1175351385578,447.4592230093402
17786,-5.923939869493883e-5,0.0003015126100517193,-0.1161944090471094,0.3893794772935246,0.8036742382271468,0.00023892825115420124,0.019829955616104802,9.238221930459427e-7,0.058478104301670365,1.4868661120453742e-7,-0.43433529433107704,11.557658513891184,0.01438406516834908,0.2301980894746355,0.015844157538093526,0.14484947003335874,0.22884774274403483,2.5957145561661157e-6,173.46728903863158,367.70413766570596,832.824720722858
17787,-0.00021335411926032665,3.827152021781699e-5,-1.9010750034733321,6.263121303588905,0.20355457063711901,4.0099708217913205e-5,0.18321855577792132,1.4536215235589771e-6,0.258900635870527,6.549585439340865e-6,-0.43730920310079385,0.05924525585734946,-0.019696559290969688,0.016312950722372772,0.027376279830211032,0.001834301660821337,0.03151348805815014,4.983029241668378e-6,134.78344223060384,166.15210874893035,234.7005994611916
17788,0.0013149433813348964,3.92915991669809e-5,0.08370353902359,-0.2620010532631083,0.00350360110803324,5.681792551554324e-6,0.21989324079741204,0.0013474898626169491,0.3009028253104841,0.0018105538694085522,-0.24927987205241342,0.1855087112389581,0.003017991449481822,0.002195257826366576,-0.006870244983503156,0.002305892557713181,0.00024058996665048598,1.491467301839686e-8,130.94893373452268,186.28647726447147,259.0394674943212
17789,0.0005863228042893436,0.0002185486202150556,-0.12181099539742653,1.6690496887462416,1.1080332409972299e-5,1.676577408433364e-8,0.14891783971143727,3.368304215075826e-5,0.38196544947371003,0.014449437431133473,-0.1430935146501795,0.6493187909478866,0.011967288553632183,0.009445556302893654,-0.00724000975382865,0.0018920852290986439,0.0001368202788829971,1.5661710828562744e-8,165.41206072328012,266.9668959961256,339.2118127480517
17790,-0.000509980658016464,9.202191671137961e-5,-0.06370247210244792,0.10935644155114854,0.5763324099722992,0.0001121167522314558,0.14252866336746478,0.00017760814888014985,0.3248193639264234,0.0006200880183244392,-0.38155553918670904,0.49029354440008743,0.033293219150428696,0.012878789286669565,0.021627656286270038,0.0086572568134101,0.15644930692880402,0.00010409320516950391,142.14107639690826,239.57279958192194,426.3576775347097
17791,5.938844801382746e-5,0.0004527179410087271,0.2109271322695517,0.7980098231643971,0.0,0.0,0.11374767776464864,6.0134193591600105e-5,0.22167588492528345,8.610964241408383e-5,-0.11178627617156503,0.03103699717519232,-0.0008722162413778467,0.0006141123360923694,0.014013529552152853,0.0009737253525432627,0.00028015032582868186,1.9599795372629137e-8,119.06596303842686,140.54228886521096,161.0634025660175
17792,-0.0002628943107965969,2.1793229995228306e-5,-0.04188151345678018,0.017436865612133978,0.30761218836565096,0.0013926465176977531,0.14132272578715405,0.00010994163664215174,0.2558317342639945,0.00015908314457006815,-0.2995843044879398,0.06566374110556884,0.0021155700569309623,0.0031358920976500377,0.026477342021465212,0.002409154504730464,0.05406082396591188,0.00018299787515960232,141.94184840300588,193.94562959669076,272.85624748225086
17793,-0.0003370940373094172,0.00016211321076208595,0.030070546582542608,-0.17941163085341172,0.29722659279778396,0.00046750417974761446,0.18131171499858542,0.00016553464332348997,0.32684838720866366,0.00037022173094333375,-0.23383128273763948,0.6390801018594546,-0.019156556365545165,0.014676353306932562,0.003891133694157023,0.006830494232258807,0.032605341661001874,2.6881711357267022e-5,118.18948984856841,161.87764463535717,206.13308650998468
17794,-0.0002453046491213905,0.00010518879826715913,-0.036378774917937846,2.255695549309226,0.4839047091412742,0.00023426378331794395,0.05102730265011628,3.2102294157558675e-5,0.12366943786119268,0.00034897515635803547,-0.4010317221458651,0.5577505387115472,-0.0009264068724059522,0.02556196286800004,0.03284221906095259,0.05705726024669178,0.19061575531027236,4.981943341804113e-5,124.68225022038575,204.58516749006574,375.27849740056723
17795,-0.00019094767794260758,0.00038880414317127353,0.2833045378179614,0.9756262478082336,0.7221872576177284,0.001016264837180671,0.027062498287946574,5.58889807115404e-6,0.11261825950391649,2.8077107035077466e-5,-0.8874492294722306,5.338480570034974,0.024699720781643775,0.11023024160850274,0.015513339804657855,0.05159310124966937,0.2169347188990385,9.098770509022604e-6,266.49459411875563,931.2005097493338,2482.8881408982106
17796,0.000347747217955376,8.880304067915241e-5,0.3408813003834499,3.1067001989718968,0.107203324099723,0.004156911544475224,0.25176294005606165,0.00175493764668264,0.35518489392664226,0.0025752062964102705,-0.2949144094502816,0.22447025184766614,-0.04598914654584758,0.01020204043379903,0.03746326340592724,0.010917218207515051,0.00627451904265865,1.7149235751197015e-5,110.7956240711061,129.709573240747,180.1781637211366
17797,-0.00010185008665763008,2.3732403436458163e-5,-0.06929404900456929,-0.3080255382284678,0.5865063711911358,4.93122092951677e-5,0.14281188551278695,2.5860410657437458e-5,0.25862764043733005,1.6746429082605616e-5,-0.7133998570622466,0.6878938235291413,-0.007693613689763913,0.006708835323742959,-0.009800850674958256,0.014500038034007661,0.17589677448517405,1.3481271396731396e-6,212.2739484652122,498.30449078238735,1247.3019124806133
17798,2.1258737137288233e-5,5.2741164894621736e-5,0.03961442260341663,0.5573771856383898,0.5565174515235457,5.601283348722681e-5,0.0602108254853399,1.1481798874957727e-6,0.24398663575871973,2.4060234201161275e-6,-0.2774174042271826,0.5092912238948735,-0.0043366588361372,0.002618012309156225,-0.004621239780652962,0.001201642110864709,0.17752065119600868,2.0925185026966497e-6,136.94574422473934,186.27646879179886,260.1272944511729
17799,8.254844965626815e-5,0.0007690560463529088,-0.036279758363447344,-0.2527871585862984,0.519194459833795,0.0007673595247768544,0.06335029983873214,0.000169718886679262,0.27485030409558486,0.002952651115109342,-0.2745166697945222,2.469764152113323,0.04880605163820915,0.20132817337493292,-0.005389705576277534,0.009704881596846876,0.17826447195206394,4.7424794806177584e-5,167.43819439441,277.3807904152479,442.98115533209665
17800,-1.82860501078796e-5,8.363956143219619e-5,-3.6539026456707955,17.276389963717307,0.20051191135734076,0.00023320299661434282,0.18238501848946212,9.400369026708493e-6,0.24008832696508703,1.5629905413559027e-5,-0.2167017804896947,0.08336450886714476,-0.00282436344521168,0.0015845475471157025,0.012645004347839292,0.0035931516292908544,0.029133816656930097,2.418748469691331e-5,126.75732352545214,149.64185183915,155.5257626758833
17801,-0.00028454429440220207,1.8476743164808427e-5,0.29966205201053464,1.5569331331592773,0.1359700831024931,0.0015054839913819639,0.24505553003155586,0.0002485968263500759,0.38000159307468445,0.0004144353453295185,-0.3471228785178586,0.33597489709312406,-0.02373223968539945,0.00553671206830023,0.004150735634645067,0.002479670065196351,0.00642699259417059,6.9650191047295165e-6,137.52722613058043,190.5225450062236,282.0468237741609
17802,0.000802775460243029,0.0005997247993559217,-0.25784926674458986,1.068338550682805,9.418282548476456e-5,9.897716220375503e-7,0.1293516794116279,2.0477204101657918e-5,0.22957579402448913,9.723182734872972e-5,-0.0032260231637555327,0.00025230508872176434,-0.001664278146741737,6.95790776709107e-5,0.002021205451795684,7.70279351010841e-5,1.8680859849257623e-6,3.834037806600936e-10,100.25227369613926,99.48851778952742,99.30541715265377
17803,-0.0003860810143899177,4.9973951184011246e-5,-0.44347602403759123,1.4868348346122513,0.6734160664819946,0.0003557989633733458,0.06427317963897308,0.00015738088616291894,0.3462630133495071,0.002062776404062032,-0.8619680847351315,0.14911110845180423,-0.06771898716560401,0.03465230740644564,-0.04141333113778572,0.019432702644146402,0.2023946805257448,2.749498925138334e-5,293.48666048588626,681.8837984674909,1990.5439394919922
17804,-0.00033049482327582856,0.0001251301704569164,0.07734016235481521,0.7149859600542219,0.5929983379501385,0.0007001138861188059,0.06115224660524061,1.3714967338166793e-5,0.18881911493209483,0.0003514908759673221,-0.8113888422992447,1.765015346645465,-0.04542862016371158,0.09616870664919502,0.03204036386392697,0.1057838123449289,0.19256119088260182,9.227224447558382e-6,209.16832943837554,641.8084682060896,1365.5225617758863
17805,-1.9347562964784713e-5,7.01231003266888e-5,0.1222667686829218,-0.3252219815314792,0.5219058171745151,2.345910495537088e-5,0.16728461507515416,4.334814077356564e-5,0.3085328864612348,1.0857227736291445e-5,-0.31519586624881435,3.8792753491673424,-0.020959814518738837,0.01704204358357845,0.02357931398232958,0.048083206342137336,0.16180389553579652,6.057334356619012e-7,120.25985719126895,120.02814185096564,137.24250711788542
17806,0.0007930077301751993,0.0007641291143187377,0.1772384071266582,0.23360552095194986,0.007804986149584488,0.00022270941951369657,0.13331235002303538,5.5646013331199496e-5,0.28617946192952487,0.00268519385285779,-0.09614933856298145,0.1193289223084765,-0.011663713959324447,0.0013571517608546122,0.0106469180059412,0.00343347028400082,0.00017143313073736757,1.2181378193899135e-7,115.2985825041024,133.022261753424,152.13682583677988
17807,1.7446193657619907e-5,0.000129481804637268,-0.44186123054026316,0.569409861432784,0.7639268698060943,7.341063711911357e-5,0.025231285282217915,1.8198014096903107e-6,0.06449176670169933,2.2063722032829605e-5,-0.4697573151621991,4.244527882473282,-0.0006469626981118722,0.026562425058846054,0.025070303668639344,0.037874306511186506,0.2229936909227319,1.1005576864716177e-6,164.88409296194192,325.3878730127329,671.8154175730389
17808,4.358027916557873e-5,4.124169030629087e-5,-0.09911256950194396,0.34511209335070436,0.7570049861495843,8.694308402585437e-6,0.101429348590596,5.390530155610516e-6,0.19248952637363848,1.9802439329310245e-6,-0.4813163647027913,2.507220510924079,-0.023752935333937256,0.022130793555861106,-0.0012538390881180336,0.01700065360848932,0.2028517057875943,1.9724049079713857e-7,166.31367373032913,295.4469311177473,584.1653353328561
17809,-0.0008413128632243674,7.870857114174145e-5,0.28796936446596005,0.27737198499256666,0.4748609418282548,0.0019839736091104955,0.11522094515636024,0.00022091554931346648,0.2443615794036342,0.0005139995014381022,-0.39822786672592714,0.6372057825992063,-0.01696743287708387,0.010493472720771257,0.024256128525327516,0.015216485040689466,0.13048758527405968,0.0012067285857781053,145.30871893497084,176.61232568479,313.57312482312557
17810,-0.0007282687591587862,1.0038936913217874e-5,-0.8405121361838854,1.190090071666007,0.18393130193905827,0.010805897489689133,0.1505173178849798,2.368221272149021e-5,0.2454346200703446,0.0003483107532450815,-0.9789669085867914,0.08484325804854177,-0.04223619552850019,0.037246507262653175,0.0772983346640024,0.02978489424927931,0.019003659575843324,0.00023782541829446135,208.77248574397487,452.80643141820474,834.3058872113502
