GDP,GDP_I,GDP_cp,GDP_kp,CPI,M,M_hh,M_cp,M_kp,M_gov,Deb_tot,Deb_cp,Deb_kp,UR,Exp_UB,s_avg,s_std,w_avg,w_std,wr_avg,wr_std,ws_avg,ws_std,I_avg,I_std,dL_avg,dL_std,dL_cp_avg,dL_kp_avg,EI_avg,RS_avg,avg_pi,avg_A,avg_B,avg_Q_bp,avg_Q_lp,avg_Q_kp
382261.84613255435,343459.07332085905,34243.4282347117,4559.344576983578,81.77551219182112,2.2213401953488095e6,250927.1915767103,491491.8901213572,521658.7761640379,957262.3374867039,4894.787606490008,4894.787606490008,0.0,0.3896604938271605,70700.0,0.058521189908520066,0.2616103315079263,1.8373104513055964,0.20468432161319863,1.9506340227256385,0.23728916643238762,1.8516646325980575,0.1944236410754524,137.38362932834363,57.78466337762398,-6.155976143008146,519.6087078211523,-80.5,291.2201192849593,51.70092564714085,351.7801051527386,2.1876078517941178,2.350278897458576,1.7803736067037317,1365.8870006814523,1324.5257397494122,550.1951365986674
374593.0532046393,343310.1928759171,27847.939314907875,3434.9210138142676,81.26018553622903,2.2290137637961805e6,253400.66647420547,484919.27147921093,525952.4274313056,964741.3984114586,2803.476309866048,2803.476309866048,0.0,0.39219474497681606,71050.0,0.049541896800837044,0.2688956260508524,1.8529821771888861,0.20483540290831254,1.9634152874553463,0.24321749136657725,1.8638298556620236,0.19919589884768793,137.32407715036686,57.40675319134218,10.033790119434732,598.4353019058148,-70.0,330.1689505971737,90.83258099642782,339.80167025609916,2.2088241820908414,2.3761131562521225,1.7887634777962413,1421.709758715277,1373.111301774533,426.07142443412954
377631.1700160165,344673.443590423,27651.539516439403,5306.186909154128,81.56163390783271,2.2442226498713917e6,257409.42359271744,481581.52740344184,532585.1610677483,972646.5378074843,4855.074880947378,4855.074880947378,0.0,0.3942568878540939,71120.0,0.0506658032854153,0.26285646980243116,1.865770059828735,0.21423096409140344,1.9773728081091788,0.2438626697072546,1.875245157401733,0.19881155434270995,137.8693774361692,58.17228601093944,7.437082210547386,587.6867653579254,-63.0,289.1854110527369,76.5963840247015,290.85825025809356,2.222767529772353,2.385813786908598,1.7912059899551769,1348.683103031747,1456.8947127228419,637.2335420103512
371083.0649510718,339653.9830378944,27877.22184590367,3551.8600672737357,81.14000711723708,2.250497137862065e6,255536.58444366275,481056.3697319585,537024.9861518404,976879.1975346031,4898.89384462542,4898.89384462542,0.0,0.41039565554693563,74060.0,0.03632508369991607,0.2783615599831424,1.8731931169927944,0.21508650859225123,1.9918369934771596,0.24928646693836776,1.8867232867319828,0.20242417390770143,135.86159321515777,57.88885760552874,-13.284597322595737,564.3236369674811,-81.0,257.57701338702134,77.22861277977158,265.4246432350835,2.2454597507637963,2.395550752896778,1.7967002315351532,1418.2714380846346,1413.2626611183812,426.2832842635177
381128.6994120746,344204.82989391533,32539.9728941268,4383.896624032486,81.04912585360853,2.2672663795449e6,259069.1048857742,482287.90304605995,542504.856931881,983404.5146811844,5159.631456759625,5159.631456759625,0.0,0.4079968944099379,73570.0,0.04228130960959429,0.2799793417316559,1.8893328976802546,0.21952269477560246,1.9973431909110677,0.2482972079175805,1.895377071529667,0.20109772125374115,137.68193195756612,59.55288873019983,6.139018093804303,603.6816362329885,-80.5,352.6950904690215,97.66034739886958,306.82963003762916,2.2602876926428577,2.404474617339294,1.8090362706384935,1399.6330502536962,1358.0260252878975,542.4834251697727
378923.4141532962,347265.07030913164,27980.332145445136,3678.0116987194065,81.03907185350987,2.2863622215974717e6,267950.83368302754,481656.06542678934,547102.3715552804,989652.9509323746,3618.602812936171,3618.602812936171,0.0,0.4055835595191935,73220.0,0.041669587366556536,0.27257159029234856,1.9007157938386638,0.21719770660564724,2.0071355108672027,0.25116338019268253,1.9070083468567864,0.20268383347850227,138.90602812365265,60.52626670426804,7.681444719489431,573.2435886098915,-59.0,274.40722359744717,98.22628053762226,310.7008654151606,2.2737265257473633,2.4356485237364587,1.8040008274897008,1357.959930296103,1431.6325701609571,427.59185057094453
392297.7172205081,355061.800375227,33561.65050916172,3674.266336119405,81.11546242386464,2.324559274102502e6,274757.7572458233,496817.1338549849,551695.2044754296,1.001289178526264e6,6296.806667721492,6296.806667721492,0.0,0.39029126213592236,70350.0,0.03648490880389728,0.2822438194665237,1.9200129698630846,0.2245569256670713,2.0175501114777137,0.2517377336673077,1.919395064955512,0.20495126481752787,142.02472015009081,61.14913277235374,-46.11406408294789,401.3376617344304,-76.5,75.42967958526054,72.43409957127659,277.01342388659964,2.2872590489730316,2.477361246887615,1.8037644138014002,1428.9046803940803,1363.8380098303512,445.45711798861413
395809.91525513894,359982.48215062957,30825.174475146723,5002.258629362612,81.37090864659696,2.3601997760593724e6,281792.4011213636,505272.92094030033,557948.0277621328,1.0151864262355759e6,5208.792854141117,5208.792854141117,0.0,0.3796044978673905,68530.0,0.03444609109599278,0.2861716225581383,1.9345272136048024,0.23093825401649504,2.0334055288763224,0.25282327166506624,1.933106850359475,0.20622068641947833,143.99299286025183,61.70229125453899,-11.950880086400286,472.5788438609736,-43.0,112.24559956799858,87.60513828049938,277.6432934895302,2.303463319755407,2.47670392706615,1.8131740895076696,1414.4015160087538,1465.0017501662965,576.4058686759289
398876.63341618533,364049.98758327577,29870.13097826842,4956.514854641164,81.17561748153656,2.3870321692610006e6,282664.5693810497,508276.1008054891,564143.6713304343,1.0319478277440275e6,5739.355655851581,5739.355655851581,0.0,0.3689508323654665,66710.0,0.02949289394929159,0.2912497811585667,1.9447157186710604,0.23305297559870553,2.0514948306745637,0.2575141946616676,1.9463146530953375,0.20826779503278642,145.61999503331032,61.692165203331044,10.157551428630876,542.9412161152894,-57.0,278.78775714315435,71.70274426713434,357.4163687158348,2.3206068605727914,2.4934979522532656,1.8142928852771418,1515.1456036497248,1498.4901845291997,582.4573646365398
399742.51197376807,360600.0205859183,33984.653843117514,5157.837544732254,80.90067345109148,2.409763787018472e6,277857.6738512936,514776.93984937825,570590.9682613497,1.0465382050564502e6,6887.404470112708,6887.404470112708,0.0,0.38008523827973656,68670.0,0.021772979465742172,0.3001744218042,1.9481803938010498,0.2312048403010395,2.066467220181814,0.2619871626671098,1.9581172368180224,0.2110317069063399,144.2400082343673,61.29113997030659,13.543498596418685,632.2038525558559,-61.5,313.7174929820934,90.25912100089045,330.24074685203175,2.3393326605427918,2.5001396328608005,1.8213787172915528,1556.7583255716806,1462.2027033185411,603.4874809000281
404288.9032983098,368089.9755005104,29991.541872556925,6207.385925242467,80.6423497792298,2.44220156667764e6,281443.7765888162,517802.4327325402,578350.2006679027,1.0646051566883812e6,9437.483554587481,9437.483554587481,0.0,0.3684210526315789,66640.0,0.039157836462689354,0.2866439091165594,1.9663513959024688,0.23889353453252,2.0777995604296216,0.26387431741497713,1.9689208390965511,0.2113603562128644,147.23599020020416,63.143036399113655,24.908644818014576,592.8925083267555,-62.5,374.54322409007284,116.06295153927677,335.04748641445445,2.359829064599912,2.511165034099281,1.8234554361663282,1526.7695654557915,1497.793560849886,721.7885902496903
410542.94692665455,369354.46610105317,35091.10231542989,6097.378510171482,80.10239910414595,2.4697514154367456e6,284744.7006366856,515734.6004476802,585971.923805617,1.083300190546763e6,8227.041010396413,8227.041010396413,0.0,0.36929621036349575,66850.0,0.0336035003278461,0.2948421559928878,1.978844006153844,0.23843142850856244,2.092662210724005,0.2665630212295288,1.982395672705702,0.21529391167293768,147.74178644042127,63.039532692996694,-27.074962327337943,486.11759576159307,-67.5,134.6251883633103,100.62300585947132,285.8452666672919,2.383035207510628,2.5240977387503607,1.8514958765278957,1449.4143369527096,1564.6342424766335,727.6222082874458
404424.40082965547,367411.83941292914,32002.262861267696,5010.298555458619,80.18222073970598,2.4885274922233527e6,283539.92648466735,512473.01619482617,592234.7969999403,1.1002797525439188e6,5811.614555472716,5811.614555472716,0.0,0.37407838571982927,67480.0,0.028813259891368875,0.2854119510270634,1.986690058441254,0.23289191177486981,2.107367557155917,0.26741719683768467,1.995211199190354,0.21777016262596086,146.96473576517167,62.354937359834345,-13.728594474215905,437.19311341859867,-58.5,165.3570276289205,102.37313757806896,279.34366682739784,2.4043461542549927,2.5634377581176193,1.8403806022953677,1471.1727924472546,1609.0924082470756,573.0335360197499
414750.5998550931,375740.96087409847,32535.721260762984,6473.917720231637,80.02170018162641,2.5131124622058007e6,284762.9321889516,506773.0415635791,600327.1941502299,1.12124929430304e6,5876.31945904223,5876.31945904223,0.0,0.36314363143631434,65660.0,0.042278084600766576,0.27901779674045973,2.0002092035555616,0.23807318224669152,2.1191157468655106,0.2681021714912429,2.0042592569813196,0.21611295947567508,150.2963843496394,64.79401919785205,23.45306528815047,599.3198101816214,-66.0,381.26532644075235,110.9606357044492,376.03067858320435,2.4226753366655243,2.564548401356459,1.850236916342534,1533.5131443590792,1592.5665397612115,758.8286901097869
408483.431919057,370937.2036727568,32303.904189520083,5242.32405678008,79.66814470699201,2.5257594007933764e6,282819.32123874035,497573.10798619717,606880.099221205,1.1384868723472338e6,5396.5313510479755,5396.5313510479755,0.0,0.3781480046493607,68320.0,0.025161333419485687,0.3122568536191777,2.0048027602164065,0.2311330766863747,2.136585506961418,0.27300611054111357,2.018802746097781,0.22032115151148765,148.37488146910272,64.66482613352542,13.57385563473731,750.8950786124522,-66.0,331.8692781736865,93.32800655947314,409.61141361627233,2.4471472588112113,2.5705043401032217,1.8589486520650473,1543.5503512319926,1594.781871114237,600.091327392726
421333.7789197468,381338.5330069169,34311.91573151409,5683.330181315767,79.47787727240335,2.55584256738864e6,287526.4334753547,494026.973136571,613984.2619478498,1.1603048988288643e6,5852.268208220979,5852.268208220979,0.0,0.36592937524253005,66010.0,0.041372825851983944,0.2953507787523722,2.0327956379129466,0.2627351682255426,2.148908090728048,0.2747421381480328,2.0313493628401442,0.2227419725542505,152.53541320276676,67.27562395024658,-12.809661112730936,470.5823777278284,-68.5,209.95169443634532,81.51737855656376,341.4025246210884,2.463339875229367,2.574991670774697,1.8764052876195156,1582.5366600625828,1564.3092698697762,658.9658839390299
423016.29403649596,384679.9832859533,32068.470850313868,6267.839900228767,79.48134468946745,2.58925301290505e6,291111.5592988507,492525.2965048054,621819.0618231357,1.1837970952782582e6,5111.610324106584,5111.610324106584,0.0,0.3606048856145793,65100.0,0.03749789940396783,0.30694148136602833,2.0492739272197924,0.268475713010023,2.169225285419014,0.28276006007101995,2.0490763932151457,0.23298104083705662,153.8719933143813,67.67922877400693,3.5907224014810044,565.3906395491484,-72.0,305.953612007405,106.10884441726064,399.3998191833249,2.478220497947767,2.5899469706691436,1.88264252912378,1570.220168449281,1624.4031473142902,693.3095758256329
408694.3347336498,372942.9841293455,31262.587814119153,4488.762790185085,79.45050398232385,2.613107303764317e6,286028.3041071752,500204.3408274905,627430.015310867,1.1994446435187848e6,6105.501032288211,6105.501032288211,0.0,0.38854247856586127,69790.0,0.010402031334960668,0.33004768503669685,2.0578911743129304,0.26495754601880694,2.1872806085166876,0.28807135262034017,2.067232687119857,0.24135793060141847,149.1771936517382,66.36847154036752,-30.620206829510003,533.0890525290388,-69.0,122.89896585245002,106.957456296167,247.13559545069973,2.496099726426641,2.634655346457256,1.8742223455903655,1614.2828775291955,1616.459535775265,489.9747590507044
393787.10526436276,361285.5390355112,29412.06815008389,3089.4980787676777,79.34491015493212,2.6296506417315137e6,279987.3702552103,511110.7930940272,631291.8879093267,1.2072605904729492e6,3951.0174864978953,3951.0174864978953,0.0,0.42099102614124073,75530.0,0.007455739782489187,0.3067679125513436,2.0563582718540863,0.2555878459836341,2.2012592662839463,0.2893419306922376,2.078761646130414,0.24189594194293965,144.5142156142045,66.54020367652633,-40.73943106959426,442.5521074155135,-82.5,126.30284465202868,61.23491890658245,210.93097051833516,2.5113104030612083,2.6465862053521567,1.8769207464038482,1572.686615957584,1585.9877796445792,339.5458609307086
400014.4004943464,358759.1113438185,37955.057027096904,3300.2321234310093,79.40148986545653,2.646410107945868e6,276198.920159102,522877.16781895823,635417.1780636153,1.211916841904192e6,3423.416323177915,3423.416323177915,0.0,0.44253322908522286,79240.0,0.0021931606305941286,0.3326392140839634,2.0803043522092164,0.27830915885021057,2.2065998912687763,0.29180424451339065,2.086789959110046,0.24266553026130622,143.5036445375274,69.38629993331118,-37.77905696636125,464.29218778377356,-97.0,199.10471516819376,80.74995832957528,232.76457597211603,2.5205632739879893,2.6749706359145513,1.8728340321159096,1450.2103601571105,1517.5534576475845,381.6496699183234
385903.114417747,355367.9842792767,28191.81327495263,2343.3168635176644,78.98862954194189,2.6419792315880377e6,276722.3219839539,514779.1660134028,638346.3241430125,1.2121314194476684e6,1398.8212115612564,1398.8212115612564,0.0,0.45109546165884196,80710.0,0.009249488463946427,0.31858546910709545,2.0943907802561967,0.2843810032067801,2.222094465554311,0.29706402261957066,2.0999575920053775,0.2498571531505213,142.14719371171068,68.6143021367262,4.345394797124272,596.8247227625448,-67.0,289.7269739856214,49.549129598936325,302.4060973470912,2.5345289092797367,2.6953292253539054,1.877843445333106,1489.8691372935546,1525.5929010510154,257.43217071295345
400282.46769691916,361280.613113802,35506.55504708341,3495.2995360337923,78.99670328519427,2.657894265516991e6,275160.4689176406,523154.58202560304,642715.4485630547,1.2168637660106926e6,2941.050981288145,2941.050981288145,0.0,0.4423076923076923,78890.0,0.023362029369569826,0.2967511360313942,2.1043591188256565,0.2850264490924693,2.23426673118298,0.30131136416203935,2.1116101918571317,0.2517494871707718,144.5122452455208,69.56974664227909,26.449781677668444,591.5330920577616,-83.0,464.2489083883422,79.44165271613447,352.20626683552996,2.5440499598791915,2.7081622076369136,1.8793117015855956,1523.0712479730175,1511.3472564425879,378.612530585823
405775.53520799085,366956.81391467736,33382.34119775426,5436.380095559249,79.41680369072404,2.684034180252515e6,279580.19163965597,530160.7389591215,649510.9236825038,1.2247823259712334e6,3764.6708137655532,3764.6708137655532,0.0,0.42952493129171576,76580.0,0.041399716960390916,0.274412185475372,2.103674686366533,0.26984759630035604,2.2488341877746385,0.3035407078078642,2.1243832211638733,0.2543082605350401,146.78272556587095,69.47221256247335,15.36422758354783,518.5445144959278,-54.0,292.8211379177392,62.834642693603904,326.46037028296433,2.555594778646062,2.721020417017688,1.879017050413462,1473.6357887867448,1569.5697174109384,572.2353526430788
406294.04014770064,369104.11275946035,33424.013433249485,3765.9139549908064,79.18790723034346,2.6990947135451967e6,278948.72650543205,533422.6582292146,654218.3161262423,1.2325050126843075e6,2841.9502414807134,2841.9502414807134,0.0,0.4316575019638649,76930.0,0.03249519086909167,0.2985948552051669,2.1242375145106935,0.2880941427664728,2.2641539353923434,0.30825868851366617,2.1365032486404343,0.2548492160733556,147.64164510378413,71.44889426201371,-13.691558339961517,491.3834544897492,-64.5,189.54220830019244,57.514971831546774,278.78452808408076,2.5731871880687307,2.7465273494863336,1.87978385505046,1542.4850045094784,1552.5795010367178,418.185060241027
417659.0008305563,378353.48615353776,34956.512785316714,4349.001891701804,79.24134121493535,2.7293292730997065e6,285698.11167788954,538522.8796600119,659654.5684908696,1.2454537132709352e6,3829.0321646033026,3829.0321646033026,0.0,0.41643727880456155,74130.0,0.047224995253656324,0.2867559513443562,2.1330245851790988,0.3025219278490239,2.2782916410343113,0.31170774000850576,2.1508531010508665,0.26199425780399455,151.3413944614151,73.18618028127655,21.5052374934441,485.5744496347751,-55.0,327.5261874672205,83.40519459487345,339.84945388577535,2.5863552853557934,2.757060889444932,1.8835596152696406,1513.1628903823646,1589.3265581297196,455.71960030346105
427718.6160695419,388914.4643366849,32694.939161686496,6109.2125711705,78.79674883264101,2.7666665633351468e6,298708.98268924723,536254.0753234965,667291.0842048327,1.2644124211175705e6,6710.1059794896,6710.1059794896,0.0,0.39481946624803765,70420.0,0.04203743494144084,0.32652471654610915,2.152152914042616,0.3184847996676051,2.299060101660059,0.3199737715094065,2.1678544670898563,0.27220005923768004,155.56578573467397,73.59820817023866,15.45615536860636,622.0492729694583,-51.5,283.2807768430318,116.04366521676565,354.0084998359353,2.6031309513929655,2.763025657420467,1.8959848542093494,1566.1713370002503,1580.967092929093,653.2405496975666
421727.8074489102,384468.4663521291,32469.42696770877,4789.914129072322,78.54579507472364,2.7914842321763095e6,300849.09582219773,536594.3756174839,673278.4768661731,1.280762283870455e6,4040.332768920408,4040.332768920408,0.0,0.4013364779874214,71470.0,0.02155178356569069,0.3115202384601281,2.1624706669332254,0.31632538057713633,2.321189802327764,0.3266735832886914,2.187574287708123,0.28092899543500105,153.78738654085166,72.18098810597712,-22.356179734454724,451.27061072717714,-54.0,104.21910132772636,101.40422247096618,253.56667819293904,2.6239216726414942,2.7918968736368543,1.891997092294277,1585.4622889702057,1660.920629822682,496.29725878296716
424809.88802664395,388253.4629954563,31108.712788389752,5447.712242797904,78.57457534276348,2.812107827540243e6,300315.374978291,532856.7256470913,680088.1171696705,1.2988476097451902e6,5056.455919645163,5056.455919645163,0.0,0.39741074931345627,70910.0,0.018017415089449734,0.3308374079915796,2.186134156111601,0.32906861203271254,2.332134019362969,0.3295547139618155,2.200692771098308,0.2847017037681552,155.30138519818252,73.06190444864541,0.7136643264725099,541.3947707663906,-74.5,301.56832163236254,89.43550790502496,324.7180808785943,2.640563741078484,2.847798467386872,1.8719101635060102,1650.773107790793,1673.8370931793395,566.9205501403927
439248.03249065107,397275.94292369,35646.201740988676,6325.887825972357,78.72568102698254,2.8471739190193303e6,305665.34279174975,531619.5775500028,687995.4769521358,1.3218935217254418e6,6265.931728806058,6265.931728806058,0.0,0.3834439672003124,68740.0,0.037605886239812175,0.29444338444464646,2.194670624397015,0.32076849531040996,2.3478196150917388,0.33248546643938887,2.215973150945949,0.2879933890246342,158.91037716947602,74.2737984547039,-2.1731085943155084,456.37605808081184,-68.0,261.1344570284225,86.90755426925833,337.5135431298576,2.6567289721591063,2.901767196873327,1.880911497702974,1630.5514336246404,1671.790812996582,644.9481939376738
428017.569722443,391100.9216749909,31745.70760085531,5170.940446596793,78.62660640765593,2.8815160565715553e6,311622.47799088643,536039.379131126,694459.1525103818,1.339395046939161e6,5442.215177089423,5442.215177089423,0.0,0.40390625,72380.0,0.009255971741782497,0.3439561565780609,2.20919686692938,0.3256896359409667,2.3630198319820277,0.33431589107286885,2.2336722763611965,0.29196005546699244,156.44036866999636,75.20286789683263,-16.58410151125023,584.4630700082924,-61.5,163.0794924437489,71.09337287653435,327.38638865783213,2.6883482711395787,2.9287062460078874,1.8807116273427358,1646.4634505739605,1615.8227323337915,523.6274566816987
444389.51873994764,401089.2255727855,36646.175551159984,6654.117616002133,78.65249590142048,2.9267485851181885e6,318887.5295706684,543041.8901139296,702776.7995303846,1.3620423659032057e6,5890.4206084833895,5890.4206084833895,0.0,0.39475743348982784,70630.0,0.011657468740505932,0.3427222343798284,2.24974749893143,0.3479329183403309,2.3787192530454737,0.33671813010225066,2.2492687451603577,0.29465092537652166,160.4356902291142,78.21435947080887,-38.05728151461148,442.65544766715453,-63.5,63.71359242694257,47.94967036227923,308.6466429631345,2.7058410918861746,2.939707325041998,1.886983680636399,1619.0481859471524,1631.5890295013714,697.7505054255505
442189.2458553781,403766.79151977075,31425.796291133764,6996.658044473604,78.57185066055652,2.9598041436419487e6,323897.6045513596,539721.6071252001,711522.6220859764,1.3846623098794126e6,7770.218897607217,7770.218897607217,0.0,0.387373343725643,69580.0,0.008984180324830445,0.3459553565943793,2.266598090303858,0.34336567229161263,2.4005661216047596,0.3436215756254968,2.2723488555805673,0.30402960379781174,161.5067166079083,77.51684439720039,-40.11439357996524,375.6646054764338,-50.5,1.4280321001737457,40.159393678048,280.9539118926715,2.729354602125409,2.9410612879495592,1.9022523689333442,1690.6762463240514,1747.5087964170414,698.8596882831966
446877.0872485032,403214.77602478024,36630.13117526586,7032.180048457065,78.53881842520018,2.9992702410277617e6,324270.15822919447,547535.2029724367,720312.8471465479,1.4071520326795827e6,7025.60066497498,7025.60066497498,0.0,0.39485981308411217,70980.0,-0.006982318569663222,0.36790385736971215,2.279881654312566,0.3403150171887852,2.4161665054722254,0.34651307912985757,2.2906390890060857,0.3063334831174793,161.2859104099121,78.28236266257304,-9.097660303183103,488.9721802420425,-61.0,198.5116984840845,4.491048038368344,408.68597286071076,2.7605870629748477,2.961167961169315,1.8988932489004298,1692.6515270565692,1709.9586707065207,700.043237474377
437176.9833908376,404266.74333373725,27290.8215634836,5619.418493616754,78.06963534257501,3.018656606717213e6,326760.0388429428,535569.5355228351,727337.1202635688,1.428989912087866e6,4548.798845154743,4548.798845154743,0.0,0.3940694498634413,70700.0,-0.0008898647985443851,0.3582677971242224,2.2914457528838974,0.3370767855665175,2.4374552169939756,0.3510605154117119,2.307981676931221,0.30777620048657106,161.7066973334949,78.1129295537161,21.67086161285492,646.2776134658641,-56.0,332.3543080642746,82.60292608084261,378.57588470692326,2.7869558666490275,3.011998317556295,1.884960923096747,1783.3735845659235,1703.9849614154125,556.1839860850073
456334.6665059374,410782.9704370597,37471.29787495743,8080.398193920245,78.21094161858991,3.0608202786318497e6,330498.3869970494,538806.3828405552,737437.6180059691,1.454077890788276e6,7655.350424298478,7655.350424298478,0.0,0.3960861056751468,70840.0,-0.0051708252609441755,0.3797014867363534,2.313391097983477,0.33449782641658915,2.4509485160916835,0.3522604935162638,2.3248015399285746,0.3086433614654306,164.3131881748239,81.32709272451471,30.25066848964736,637.4915642661759,-82.5,481.2533424482367,68.18061239328964,469.73472344342963,2.808448568424234,3.011775043074037,1.8921832134600622,1733.6500079253453,1664.684138343423,793.552461441858
459536.17973366135,416443.3944837102,35996.730941085065,7096.054308866064,78.13619523962572,3.0986174904580833e6,335958.7037960703,535494.9386106572,746307.6858920518,1.480856162159304e6,5848.613302744945,5848.613302744945,0.0,0.3879781420765027,69580.0,0.002342137687382929,0.3573628923065656,2.3216262042457605,0.3137707223556011,2.464263775370872,0.3541787451297566,2.346078690690642,0.31159787205215395,166.57735779348408,81.87656503203061,22.114673578755575,661.1339366575909,-61.0,354.57336789377786,87.24046433828218,400.85669655331077,2.8364479254329664,3.0235267656490907,1.8954496033247006,1759.1322572330753,1730.7549152691029,689.6740192849081
458769.9797583673,421057.4077024023,31915.039064941055,5797.532991023909,78.3623199609028,3.118678426894037e6,335259.2804887304,521494.7848820189,753554.6021308316,1.5083697593924562e6,5415.837262126766,5415.837262126766,0.0,0.38287937743190664,68880.0,-0.005552100745452408,0.38225752702544796,2.3518014218963272,0.3232579924744707,2.4884500393226197,0.35964898707830145,2.365848734000823,0.3157404644247453,168.42296308096093,82.6970768099948,13.444229171237406,749.0207993798331,-65.0,327.2211458561871,76.25836665138067,415.98993624337834,2.859266079136489,3.0821234908598725,1.9254256685059183,1810.104072330373,1825.5190999891722,594.5755378603308
465975.59892202227,422354.7775245813,36212.42380297596,7408.397594465007,78.5229806331284,3.1645698856183067e6,335071.0573124571,529297.4048203664,762815.0991239129,1.5373863243615704e6,4749.771058488025,4749.771058488025,0.0,0.38413685847589424,69160.0,-0.001134810008775975,0.3708006228517327,2.3602995652571765,0.30351506569172876,2.5068003144114095,0.3631667819079861,2.3863375012431827,0.31970621759682255,168.94191100983252,83.0760103316447,10.653730130223249,745.2906638446512,-68.0,325.26865065111616,64.30209022093499,429.2733412091542,2.8853292572621627,3.1395211510296654,1.9541994054839358,1760.0928770170729,1849.2031565265413,746.8070968033965
447828.19997424004,409729.6252238592,34813.59142080475,3284.9833295760827,78.14927390340503,3.1925628493064065e6,328902.29045776906,539750.7075819846,766921.328285883,1.5569885229807696e6,4732.112309009353,4732.112309009353,0.0,0.41624365482233505,74620.0,-0.031553159681447736,0.4168942327508202,2.3797855325242017,0.30512692103963757,2.5253718645137706,0.3660609294794638,2.404792186225421,0.319647799036953,163.89185008954368,83.89690486113908,-49.78898683714692,510.15863051540504,-81.0,75.05506581426546,51.435218290610365,301.5779664222066,2.9242978982138212,3.1796130643096525,1.9912906794038139,1815.9514797145496,1755.1599751912095,341.13419951060746
458463.93783318554,416614.61948336917,36385.33656090379,5463.981788912566,78.48180025085173,3.2357829908686327e6,333170.9210376954,549394.2009531182,773751.3055220237,1.5794665633557953e6,7713.730062907966,7713.730062907966,0.0,0.4105960264900662,73780.0,-0.004085876505085438,0.36757135043583766,2.392707212747415,0.3165968349524267,2.539917433310771,0.36909783016438824,2.4211210686255837,0.31966791872810824,166.64584779334766,86.04191863280145,12.987334998372848,515.5655954927114,-68.5,338.9366749918642,84.24553594646859,404.57512564996296,2.938185734785926,3.1860769424446107,1.9949100430661642,1739.3747100805513,1734.7954817665398,551.3144622766287
456830.8411716527,414180.3465612748,37573.387722112806,5077.106888265103,78.18890539034575,3.2787484293277576e6,333815.7103264769,565350.5303003053,780097.6891323549,1.5994844995686205e6,11036.34683976841,11036.34683976841,0.0,0.42294186500195086,75880.0,-0.019089660152280072,0.39212930778357213,2.4237438098593955,0.32536272488369944,2.5539833050720913,0.35961355489837926,2.4411586447524227,0.32265389420155105,165.67213862450993,86.9536058357363,-23.118837609572907,508.83738102742217,-81.5,210.40581195213548,56.86170527469598,373.24732453310105,2.959577873212782,3.2261256418273723,2.0187985008917275,1739.6738808095463,1733.3703693809157,538.0459435871501
454275.9147545559,413685.5051838108,35409.931185372596,5180.4783853725685,78.13859821998582,3.3197542933535194e6,335863.8454626486,580034.9001866553,786573.2871140707,1.617282260590145e6,12088.4671486554,12088.4671486554,0.0,0.43168548073180224,77630.0,-0.020807400944816125,0.38655974272377014,2.453001853657579,0.3351603839419449,2.5714269543013915,0.3583014532054222,2.4609392375289967,0.3255846640390166,165.4742020735243,88.4808821005811,-15.330414437970548,507.8494156471674,-64.0,179.34792781014724,54.28280588082611,362.29819856553456,2.986270461673044,3.239125021351248,2.0201188626963233,1745.8231797849432,1718.2178388299235,523.8981212566325
437432.02255767945,401785.1242325212,31731.252507677968,3915.6458174802683,78.10751452614336,3.33692632990061e6,333818.1893159505,583710.4652887037,791467.8443859211,1.6279298309100345e6,6113.43219801782,6113.43219801782,0.0,0.4532710280373832,81480.0,-0.03935814204010394,0.4065007978306502,2.463621765947951,0.3193856965884937,2.587093408621867,0.3576472592647156,2.4811325056782314,0.32664574216644776,160.7140496930085,87.02099953390199,-15.2049823491201,482.1866347169051,-57.5,153.97508825439948,63.53762308765457,268.8315101602807,3.0128633154272113,3.258325622104186,2.0254203239167126,1718.6092190534314,1775.1718472456557,374.3451274026086
438775.0822155993,401204.04546090437,33924.88167686106,3646.155077833834,78.24921662164112,3.3487981124744313e6,324428.26862504793,590324.3884702442,796025.5382332134,1.6380199171459258e6,5680.997384830538,5680.997384830538,0.0,0.46141855027279816,82880.0,-0.038397585947819765,0.4097479108313526,2.489131681552603,0.3150767889870605,2.597067254890378,0.35081065012408047,2.495497257098043,0.3239117839809878,160.48161818436174,88.01696753772691,-17.16998810099001,541.6357355865727,-91.0,278.15005949504996,45.80628137996217,313.23013556979373,3.027763730595844,3.2652919651743115,2.026381335501366,1724.1163109938996,1794.154169953349,368.008977483591
460035.8031674716,416255.0928028275,36869.56985137779,6911.140513266337,78.6908059742319,3.388941035001966e6,328919.9120665117,599870.151600874,804664.4638747962,1.6554865074597846e6,4331.808875487997,4331.808875487997,0.0,0.44020257109466304,79100.0,-0.00042088371645411586,0.37468712055786196,2.4892567306399984,0.2972178027280395,2.6118715056043023,0.35028316932589265,2.5123487956067305,0.3213611118761564,166.502037121131,90.49466654404577,-4.218770712658178,427.30745203175724,-76.0,282.9061464367091,55.19640802616957,329.337394961196,3.0453957159149336,3.281469621634947,2.0253124102243394,1686.0390364616771,1769.586063548838,655.7908274791724
