all_I,all_w,all_W
70.0,0.7,3.76389168689054
70.0,0.7,30.323891305706915
70.0,0.7,2.323957159822964
70.0,0.7,2.37087929487204
70.0,0.7,2.3238915245698752
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913063936586
70.0,0.7,2.3238913060455566
70.0,0.7,2.524817819795569
100.0,1.0,3.6287241010339244
70.0,0.7,2.3250370454908023
70.0,0.7,2.323891305706912
70.0,0.7,2.323891308959375
70.0,0.7,2.323891305706912
70.0,0.7,3.2726346435032703
70.0,0.7,2.3238913063936586
70.0,0.7,2.323947958151326
70.0,0.7,2.3238913063936373
70.0,0.7,2.3238913057069226
77.49999999999999,0.7749999999999999,19.047523135411218
70.0,0.7,2.347061861978357
70.0,0.7,2.323891305706921
70.0,0.7,21.67341601189905
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.7,2.3708759529367107
70.0,0.7,2.3238913275668054
70.0,0.7,2.323891305706912
70.0,0.7,2.347061861978357
70.0,0.7,4.691134982947894
70.0,0.7,2.323891444222003
72.96999999999998,0.7296999999999999,2.9399985009596428
70.0,0.7,2.323891305706921
70.0,0.7,2.323891305708589
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706997
70.0,0.7,2.3262146950038094
70.0,0.7,2.324209169051091
70.0,0.7,2.3238914443070335
70.0,0.7,11.657224639182994
70.0,0.7,2.323891305706912
70.0,0.7,5.087419335280357
70.0,0.7,2.323891305708603
76.0,0.76,2.5757055592813387
70.0,0.7,2.323891305706912
70.0,0.7,2.323891319595358
70.0,0.7,3.7638884819532468
70.0,0.7,2.4893811030478368
100.0,1.0,3.620568956209235
70.0,0.7,2.323891305723663
70.0,0.7,2.3473077414474837
100.0,1.0,3.6205689561951218
76.0,0.76,2.6433383416235934
76.0,0.76,2.6016651873406182
70.0,0.7,2.323891305706912
78.0,0.78,2.6693554471895986
70.0,0.7,2.323891586586992
70.0,0.7,39.34865989251266
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913132731938
70.0,0.7,2.3240061887796806
70.0,0.7,2.3238913125557303
70.0,0.7,2.3238991531531745
70.0,0.7,2.323891306393662
70.0,0.85,2.323949819903188
70.0,0.7,11.702091528677835
70.0,0.7,2.370875952936739
100.0,1.0,30.24905431534105
70.0,0.7,2.3238913057407267
70.0,0.7200000000000001,2.3238913060462068
70.0,0.7,2.325863616274237
70.0,0.7,2.323891305706912
71.2,0.7120000000000001,2.373916058904495
70.0,0.7,2.32389130570861
70.0,1.0,2.3238913057070256
70.0,0.7,20.999066576917542
70.0,0.7,2.4201611664303186
70.0,0.7,2.425145714617763
70.0,0.7,2.3238913195956847
70.0,0.7,2.323891305706912
70.0,1.0,3.76388848197241
71.8,0.718,2.400185238428687
100.0,1.0,3.622567855853129
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,3.804096313087264
70.0,0.7,11.666991582469556
76.0,0.76,2.5758719216500374
70.0,0.7,2.3708759529366894
70.0,0.7,2.3238913125557303
72.88,0.7288,12.161571623546516
70.0,0.7,39.657224639040244
71.56,0.7156,2.388961428985752
100.0,1.0,3.6209035008930144
70.0,0.7,2.3238913123892786
70.0,0.7,2.329001724642648
70.0,0.7,2.323891312555741
70.0,0.7,2.323891307674952
70.0,0.7,2.323891306045727
73.9,0.7390000000000001,2.4870955765649647
70.0,0.7,3.27263464350329
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706912
70.0,0.7,2.3490332085692422
85.0,0.85,2.9609107417209337
70.0,0.7,30.32389130570692
70.0,1.0,2.3287908451606967
70.0,0.8800000000000001,2.323894106951883
70.0,0.7,22.603575749473908
70.0,0.7,2.3271060216002972
70.0,0.7,2.3238917323830215
70.0,0.7,2.3238913057099317
70.0,0.7,2.3238913057113564
70.0,0.7,20.991409024187732
70.0,0.7,2.3470619362843586
70.0,0.7,2.3238913057236736
71.2,0.712,2.373915767533841
70.0,0.7,2.3238914442186136
70.0,0.7999999999999999,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305707747
100.0,1.0,7.347532695682304
70.0,0.7,2.3240658209748055
70.0,0.7,2.323891305723663
70.0,0.7,2.323891326804439
100.0,1.0,3.6205698640142803
70.0,0.7,2.323891305706912
70.0,0.7,2.3708759529366894
70.0,0.7,2.323891305706912
70.0,0.7,2.3238940331877664
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305723695
70.0,1.0,2.3270686544932424
70.0,0.7,2.3238913125557303
70.0,0.7,17.933311226448694
70.0,0.7,4.264715996916477
70.0,1.0,2.3250370548644277
70.0,0.7,20.990578725313725
70.0,0.7,2.792132866186865
74.8,0.748,2.5764976374241577
70.0,0.7,2.370875952953348
70.0,0.7,2.3238915808534664
71.2,0.7120000000000001,2.37391576753382
70.0,0.7,2.323891305706912
70.0,1.0,2.3238990740821386
70.0,0.7,3.7638884819532468
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913060455673
70.0,0.7390000000000001,2.3238913061863364
70.0,0.7,2.323894109925863
70.0,0.7,11.657224639183012
70.0,0.7,2.325037044024157
70.0,0.7,2.4187790059103946
70.0,0.7,2.323894106951908
70.0,0.7,2.3238969888835044
70.0,0.7,3.7954726689679728
100.0,1.0,3.6205689561951235
70.0,0.7,2.3238913195953383
70.0,0.7,2.323891305736339
70.0,0.7,2.3238913057085853
70.0,0.7,2.3238969916081977
70.0,0.7,2.792132866810025
100.0,1.0,3.6205689561959886
70.0,0.7,3.5536469057600204
70.0,0.7,2.3470618620509534
70.0,0.7,2.3238913057069546
70.0,0.7,2.3238913057069226
70.0,1.0,2.9005541562641817
76.0,0.76,2.5770097019380707
70.0,0.7115199999999999,2.32389159277794
70.0,0.7,2.3239572916106077
70.0,0.7,2.792132866186865
73.60000000000001,0.7360000000000001,2.474477936652452
70.0,0.7999999999999999,2.323891444217665
70.0,0.7,2.325012228967612
70.0,0.7,2.7921328691562195
70.0,0.7,2.3238913060457485
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706912
70.0,0.7,11.657224667840289
70.0,0.7,2.351978629556992
70.0,0.7,2.323891319595358
70.0,0.7,2.324126717059489
70.0,0.7,2.3238913057069226
70.0,0.7,2.326247734592343
70.0,0.85,2.3238987206964445
94.0,0.9400000000000001,3.3610811941651413
70.0,0.7,2.3238914735957685
70.0,0.7,2.3238914442177183
70.0,0.712,2.3238961896894317
100.0,1.0,30.30116669166369
70.0,0.7,2.3274239067725517
70.0,0.7,2.323891305707747
76.0,0.76,2.5758384120691424
70.0,0.7,2.3262146950038094
70.0,0.7,2.323891305706905
77.49999999999999,0.7749999999999999,18.110495930514176
70.0,0.7,2.323947958151507
70.0,0.7,2.3238913057069226
100.0,1.0,4.44479418625909
70.0,0.7,2.323891305706912
70.0,0.7,17.03944048750941
70.0,0.7,2.323891305706912
100.0,1.0,3.620568956195134
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.7,3.27263464351638
70.0,0.7,2.323891305706912
70.0,0.7,2.3238917323830215
85.0,0.85,3.086581741380602
70.0,0.7,30.327229506513966
70.0,0.7,2.3959106659134903
70.0,0.7,2.3253892157773066
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913293609365
70.0,0.7,2.3238914735956904
70.0,0.7,2.3240061889107686
70.0,0.7,2.323891305706921
70.0,0.7,2.3240658209652914
70.0,0.7,11.657225221340038
70.0,0.7,20.990578724018377
82.0,0.8200000000000001,2.8315647256800247
70.0,0.7,2.323891336079882
70.0,0.7,2.7921392064586144
70.0,0.7,39.42752574278087
70.0,0.7,2.325280053940446
85.0,0.85,3.105692012102093
70.0,0.7,2.371774207284364
100.0,1.0,3.620568956200687
70.0,0.7,2.323891305706912
70.0,0.7,3.7651591975157714
80.0,0.7999999999999999,2.745842019820639
70.0,0.7,2.3238947620013164
70.0,0.7,2.347066382728542
70.0,0.7,2.3238913057069617
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,1.0,2.324006297497764
100.0,1.0,5.066823462412685
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913063943016
70.0,0.7,2.323891336485598
70.0,0.7,2.323891305706912
70.0,0.7,2.323894106951883
70.0,0.7,2.859765417805118
70.0,0.7,2.323891305706912
70.0,0.7,2.4354001180894116
70.0,0.7,2.323891305706919
70.0,0.7,3.2726357242881967
70.0,0.7,2.3238915865869707
70.0,0.7,2.4298511144775965
70.0,0.7,2.323891305706912
70.0,0.7,2.370943488415861
82.0,0.82,2.8330230533422878
100.0,1.0,3.6205689561974186
70.0,0.7,11.657224639110645
70.0,0.7,2.3238913057069226
70.0,0.7,20.99055797237358
70.0,0.7449999999999999,30.361340941138934
81.25,0.8125,2.7993628825341723
70.0,0.7,2.323891305706912
70.0,0.7,2.3238914442198073
70.0,0.7,2.3238916407083643
70.0,0.7,2.330402547446056
70.0,0.7,2.323891305706912
70.0,0.7,11.657225819861226
70.0,0.7,35.22981057623111
70.0,1.0,2.3238913057092105
70.0,0.85,2.323891314314505
70.0,0.7,11.657224639040246
70.0,0.7,2.323891305723663
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057585044
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913067501024
70.0,0.7,3.764534889063258
70.0,0.7,13.602981494995761
70.0,0.7,2.323916480942671
70.0,0.7,2.3240061887796877
70.0,0.7,3.7638884819532468
70.0,0.76,2.3239249024644018
70.0,0.7,11.657224639040246
70.0,0.7,2.323891305740883
82.0,0.82,2.860391336432201
70.0,0.7,2.323891381775738
70.0,0.7,3.2726380030967803
70.0,0.7,2.3250491695876043
70.0,0.7,2.326515940705459
70.0,0.7,2.323891305707747
70.0,0.7,2.370875955644191
70.0,0.7,2.3238913248744097
70.0,0.7,2.3238913057077575
70.0,0.7,2.3238913057069226
70.0,0.7,6.884489874731315
70.0,0.7,2.323891434479261
70.0,0.7,2.323896986232512
70.0,0.7,2.323891306719233
70.0,0.7,2.323891305706912
70.0,0.7,2.3238941069591696
70.0,0.7,2.323891306393648
70.0,0.7,11.657224639040255
100.0,1.0,3.620568956249862
70.0,1.0,2.3238913058425084
70.0,0.7,2.3242417397719315
70.0,0.7,2.3238913057069226
73.60000000000001,0.7360000000000001,2.4744777901974224
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
85.0,0.85,2.9608985806644235
70.0,0.7,2.700769316538807
70.0,0.7,2.3238913057077646
70.0,0.7,2.323891319595351
70.0,0.704,2.323893319284206
70.0,0.7,2.323891305706912
70.0,0.7,2.324006194155654
70.0,0.7,2.395293329498557
70.0,0.7,2.3240061887796877
70.0,0.7,2.324065821362101
70.0,0.7,2.3238913057084822
70.0,0.7,2.420203806058918
70.0,0.7,2.323947958151347
70.0,0.7,2.3250376438795577
70.0,0.7,11.657225819945188
100.0,1.0,3.6205689561951218
70.0,0.7,2.323891305706912
70.0,1.0,2.3238990740821457
70.0,0.7300000000000001,2.3238913057085853
70.0,0.7,2.3238913057803536
70.0,0.7,2.324053129456363
70.0,0.7,2.324051515710263
70.0,0.7,2.323947958151347
70.0,1.0,2.3280527498288137
70.0,0.7,2.3709204126283545
100.0,1.0,3.638705873170439
70.0,0.7,2.3238913057070043
70.0,0.7,2.3238913057440023
70.0,0.7,2.323891305706912
70.0,0.76,2.323891306450296
70.0,0.7,2.323891305723663
70.0,0.7,2.3238941070267636
70.0,0.7,20.99055797237358
70.0,0.7,2.323891305706912
85.0,0.85,2.9608981588917267
70.0,0.7,2.3720884492649184
70.0,0.7,2.327875595989326
70.0,0.7,3.748724602865531
70.0,0.7,2.370875952936757
70.0,0.7,2.3240061887796806
70.24000000000001,0.7024,2.8040365758587367
70.0,0.7,2.323891305706912
70.0,0.7,2.32389130570861
70.0,0.7,4.774171016086129
70.0,0.7,30.32392103306671
70.0,0.7,2.3238947143739033
70.0,0.7,2.323891306504592
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
71.2,0.712,2.37391579716439
70.0,0.7,2.323891305706912
70.0,0.7,2.3255112762296477
100.0,1.0,5.813912872997967
70.0,0.7,3.272634646145697
70.0,0.7,2.347061862201837
70.0,0.7,11.657226432788402
70.0,0.7,2.3239480342034344
70.0,0.7,2.323891305723663
70.0,0.7,2.7921340856934798
70.0,0.7,2.3238913060456987
70.0,0.7,11.657224639040246
70.0,0.7,3.7638884819532468
70.0,0.7,2.323891305707008
100.0,1.0,3.6205689561951218
70.0,0.7,2.3239820904963207
70.0,0.7,2.323891305706912
70.0,0.7,3.2726366650689087
72.0,0.72,2.4314530223680038
70.0,0.7,2.3238913057069226
72.39999999999999,0.724,2.5358908726767773
70.0,0.7,2.797084325730623
70.0,0.7,2.32389144421904
70.0,0.7,2.323891305706951
70.0,0.7,2.3238914456835573
70.0,0.7,2.323891305706912
70.0,0.7,2.32389815117455
100.0,1.0,3.6205689561951235
70.0,0.7,2.323891305706905
70.0,0.7,20.99055797237358
70.0,0.7,3.272634643509736
70.0,0.7,2.3887330184654694
70.0,0.7,2.3238913057069226
70.0,0.7,2.3262146950102824
70.0,0.7,2.32389144421769
70.0,1.0,2.3238913057069226
70.0,0.7,2.32389993481533
70.0,0.7,20.990621898287706
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057589663
70.0,0.7,2.323891305706958
70.0,0.7,2.323891306393673
70.0,0.7,2.3709099593587943
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057070363
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.8800000000000001,2.323891317007366
70.0,0.7,2.323891305706912
70.0,0.7,2.323948492938687
70.0,0.7,2.347061861978357
71.2,0.712,2.3739157675338305
70.0,0.7,2.3250370440966854
70.0,0.7,30.32389130570793
70.0,0.7,3.272634643503256
70.0,0.7,3.4629092375720756
70.0,0.7,2.32389262302377
70.0,0.7,2.323891305969102
70.0,0.7,2.323891305707747
70.0,0.7180000000000002,2.9679176844486186
85.0,0.85,3.550552803510378
70.0,0.7,2.324376517120683
76.0,0.76,2.5770097019380707
70.0,0.7,2.324268894597612
70.0,0.7,2.347112264806153
70.0,0.7,2.323891305706912
70.0,0.7,2.387320250300945
70.0,0.7,2.323891305706919
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706912
70.0,0.7,2.323891312555734
70.0,1.0,30.499837780745686
70.0,0.7,2.3685741385318657
70.0,0.7,2.792132866186865
70.0,0.7,2.3477695635657234
70.0,0.7,2.3238913057069084
70.0,0.7,26.033285310549477
70.0,0.7,2.3238913125557303
70.0,0.724,11.657224639040255
70.0,0.7,2.323891305706912
73.60000000000001,0.7360000000000001,2.474477782325085
70.0,0.7,2.3240658211573084
70.0,1.0,2.3881430398545227
70.0,0.754,2.3239186919332333
70.0,0.76,2.323891305707374
70.0,0.7,2.323891305706912
70.0,0.7,2.323891315650144
70.0,0.7,2.323891306750099
70.0,0.7,2.3238915865869707
70.0,0.7,2.3238913150269376
70.0,0.76,2.323891305715918
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891335655091
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913125578193
70.0,1.0,2.323891305706912
70.0,0.7,2.3264903208877747
70.0,0.7,2.32389130570691
70.0,0.7,11.657236415485135
74.8,0.748,2.5250097827589997
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.7,2.323985686533831
70.0,0.7,2.3238913057069226
70.0,0.76,2.3247436270138913
70.0,0.7,20.99055797237358
70.0,0.7,2.3238913057069226
100.0,1.0,3.6205689881671272
70.0,0.7,2.3238913057069226
70.0,0.7120000000000001,2.327902591371373
70.0,0.7,2.323891305706912
70.0,1.0,2.3239479611254694
70.0,0.7,2.325037044024155
70.0,0.7,2.3238913057069226
70.0,0.7,40.305396679889505
70.0,0.85,2.422813827715263
70.0,0.7,4.266453724103529
85.0,0.85,2.960898156358642
70.0,0.7,2.3250382604135176
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238923941608327
70.0,0.85,2.3238914941949673
70.0,0.7,4.7741711393745945
70.0,0.7,2.323891473419536
70.0,0.7,2.3238913060455566
70.0,0.7,2.792133163786165
74.79999999999998,0.7479999999999999,17.963070490145945
70.0,0.7,2.3783550492807173
70.0,0.85,2.3238913057069226
70.0,0.7,2.323891444217665
79.0,0.79,3.243796074440482
100.0,1.0,3.7367892773600797
70.0,0.85,2.3238916421438027
70.0,0.7,2.325037044024157
70.0,0.7,2.347061861978357
70.0,0.7,2.7921328676272736
70.0,0.7,2.3238913057585364
70.0,0.7,2.323894106951883
100.0,1.0,15.83150621910397
70.0,0.7,2.3243802687765793
70.0,0.7,2.324249491643716
70.0,0.7,2.3238913057585044
70.0,0.7,2.3299071074457487
70.0,0.7,2.420161166430333
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238917323830215
70.0,0.7,2.3238913057069226
85.0,0.85,2.960898365192488
100.0,1.0,3.620568956195479
70.0,0.85,2.324039953468784
70.0,0.7,21.92337260917294
70.0,0.7,2.323891732383018
70.0,0.7,2.3321738755399934
70.0,0.7,11.65722470846455
70.0,0.7,2.3238941637975365
100.0,1.0,3.620568957739488
70.0,0.7,39.65722463904025
70.0,0.7,2.323891305708141
70.0,0.7032,3.7662638841560447
70.0,0.7,2.3238913057415402
70.0,0.7,2.3238913057408723
70.0,1.0,2.327068640784322
70.0,0.7,2.324065820965341
70.0,1.0,2.3271614671481764
70.0,0.7,2.3238913061173783
70.0,0.7,2.347061861978357
73.60000000000001,0.7360000000000001,2.474477782325085
70.0,0.7,11.657465326361192
70.0,0.7,2.323891305706912
100.0,1.0,3.658389460452362
100.0,1.0,3.620893813772172
70.0,0.7,2.323891880166318
70.0,0.7,2.323894106959159
70.0,0.7,2.323902684560661
70.0,0.7,2.3238915865869707
70.0,0.7,2.3470619221226308
70.0,0.7,2.3238915866001157
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057085853
70.0,0.7,4.264715992046819
85.0,0.85,2.9609778660431196
100.0,1.0,4.334997666532532
70.0,0.7,2.323891305706912
70.0,0.7,2.323948049514769
70.0,0.7,2.324197667645304
70.0,0.7,30.3613577921897
70.0,0.7,2.324267445052552
70.0,0.7,2.323891305706912
70.0,0.7799999999999999,2.323891324299712
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.7,2.323891305706912
70.0,0.7,2.323895518714533
70.0,0.7,2.32389130570796
100.0,1.0,16.953926171978324
70.0,0.7,2.347061861978357
70.0,0.7,2.347062461890385
70.0,0.7,2.341195944931286
70.0,0.9020268,2.368274193292212
70.0,0.7,20.990557972373587
70.0,0.7,30.323891378386694
70.0,0.7,2.398557973531915
70.0,0.7,2.3262194974118557
70.0,0.7,2.323901508465582
100.0,1.0,3.6205689561951413
70.0,0.7,2.323891305706912
70.0,0.7,2.3252800536321274
70.0,0.7,11.657236415485206
73.00000000000001,0.7300000000000001,2.4492740215608926
70.0,0.7,2.347073992542743
70.0,0.7,2.792377818406166
70.0,0.7,2.326214695003838
70.0,0.7,2.3238913057069226
70.0,0.7,2.395261195983064
70.0,0.7,2.3708759530677597
70.0,0.7,11.657224639040255
70.0,0.7,2.3238913057845316
70.0,0.7,2.3250370440241745
100.0,1.0,30.526425094877055
70.0,0.7,3.7638884819532468
71.39999999999999,0.714,2.382269974626116
70.0,0.7,2.323947958151347
70.0,0.7,2.323891305706912
70.0,0.7,2.323947962669262
70.0,0.7,2.323894702043848
70.0,0.7,2.3238914442176757
70.0,0.7,2.3238996030351444
70.0,0.7,2.3239479581518765
70.0,0.7,2.7987245251622106
70.0,0.78,2.3670245669434387
70.0,0.7,2.323891310615977
70.0,0.7,2.323891305707079
70.0,0.7,20.990977653442286
70.0,0.7,3.272635724288275
70.0,0.7,2.3708759529367107
70.0,0.7449999999999999,2.333292345935803
70.0,0.7,2.3262146950102753
79.0,0.79,2.703145560644497
70.0,0.7,2.3250491696283184
70.0,0.7,2.3286522335508373
70.0,0.7,2.3238913057070043
70.0,0.7,2.32389161688074
70.0,0.7,2.3238913125557303
70.0,0.7,15.562570587807897
70.0,0.7,2.323891305706912
70.0,0.7,2.3238914463083056
70.0,0.7,2.328640207618321
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913058850876
70.0,0.76,2.579860895361403
70.0,0.7,2.325037044133463
70.0,0.7,2.3238913126314102
70.0,0.7,2.324097646488152
70.0,0.7,2.3238999348345715
70.0,0.7,2.323891305706912
70.0,0.7,3.5477184206148653
70.0,0.7,2.3274255783359195
70.0,0.7,3.7638884821443295
70.0,0.7,2.3708760065430994
70.0,0.7,2.3238913057713795
70.0,0.7,2.7011968986413386
70.0,0.7,2.323891305715204
70.0,0.7,2.3240658209653127
70.0,0.85,2.324006189123537
70.0,0.7,2.3238913057094663
70.0,0.7,2.323891306900892
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913080546837
70.0,0.7,2.3238914442176792
70.0,0.7,2.792132866186865
70.0,0.7,2.9796782533307358
70.0,0.7,2.3238913057069226
70.0,0.7024000000000001,2.323891306393648
70.0,0.7,2.323891305706912
70.0,0.7,2.3470741209196753
70.0,0.7,2.3238913057069226
70.0,0.7,2.7931506480945956
71.49999999999999,0.7149999999999999,13.663168291668057
76.0,0.76,12.709310859304388
70.0,0.7,20.990557972374205
70.0,0.7,2.323891444217665
70.0,0.7,2.3239332279946048
100.0,1.0,7.6160067851118765
70.0,0.7,2.3238956356690927
70.0,0.7,2.323891444217665
70.0,0.7,2.323948049514758
70.0,0.7,2.3238913060455566
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069226
70.0,0.85,20.990557980444763
70.0,0.7,2.3238915032921845
100.0,1.0,3.6205698640142714
70.0,0.7,39.65722463904025
70.0,0.7,2.3569434823341986
70.0,0.7,11.657225819861226
70.0,0.7,2.323891305706912
70.0,0.7,2.32638747042607
77.49999999999999,0.7749999999999999,2.6393016942204923
70.0,0.7,2.323891305706912
70.0,0.7,47.7380741238061
70.0,0.7,2.3238969888835044
70.0,0.7,2.323891305706921
70.0,0.7,2.3238913128604395
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913125557303
70.0,0.7,2.347061861978357
70.0,0.7,2.323891305723663
70.0,0.7,2.3238915865869814
70.0,0.7120000000000001,2.323891305706997
70.0,0.7,11.65726360665843
70.0,0.7,2.7921328661868863
70.0,1.0,2.3951643859245912
70.0,0.7,11.657224639040255
70.0,0.7,2.3240658994964924
70.0,0.7,2.323891305706912
70.0,0.7,2.3239479881260436
70.0,0.7,2.3238913057069226
70.0,0.7,46.470689574026245
70.0,0.7,2.323891305706912
70.0,0.7,3.2815699329917543
70.0,0.7,2.3238913057069226
100.0,1.0,94.29719817114201
70.0,0.7,2.7921331008798376
70.0,0.7,2.323891306263331
70.0,0.7,2.323947958151349
70.0,0.7,3.272634643503583
70.0,0.7,2.323891305895078
70.0,0.7024000000000001,2.3959268337621644
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706905
70.0,0.7,2.323891319595351
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891444217665
100.0,1.0,3.620575829319053
70.0,0.7,2.8021685788763193
76.0,0.76,2.5757055584354553
70.0,0.7,20.990557972373608
70.0,0.7,11.657224639040248
70.0,0.7,2.3250370440241817
70.0,0.7,4.2647159969163795
70.96000000000001,0.7096,2.3638970255862084
70.0,0.7,2.3239006435189147
70.0,0.7,3.2726346435032703
70.0,0.7,2.3239029458941864
74.46000000000001,0.7446000000000002,2.510683265735974
70.0,0.7,3.336842530662093
77.49999999999999,0.7749999999999999,32.38826650360756
70.0,0.7,2.323891305706912
70.0,0.790704,2.3238913127787946
70.0,0.7,2.326215779280872
70.0,0.7,2.3430836407114555
70.0,0.7,2.323891305706912
70.0,0.7,2.3250382604135176
70.0,0.7,2.3238913268044126
70.0,0.7749999999999999,2.3239479596184935
70.0,1.0,2.323891305706905
70.0,0.7,2.3240658209653127
70.0,0.7,2.3238913057069226
70.0,0.7,2.3238913057069226
70.0,0.7,2.323891305706905
70.0,0.7749999999999999,2.3238913060455566
100.0,1.0,3.620568956195134
100.0,1.0,3.6583657727129264
70.0,0.7,2.3238913057069226
70.0,0.7,3.2726346435032703
70.0,0.7,2.323948686394221
100.0,1.0,3.620568956195127
70.0,1.0,2.323896991608212
70.0,0.7,2.3238915582554114
70.0,0.7,2.3470618634604072
70.0,0.7,11.65746791446533
70.0,0.7,2.323894222385558
70.0,0.7,2.323891305706912
70.0,0.7,3.2726346435032703
80.0,0.7999999999999999,2.7743173287168794
70.0,0.7,2.3238913765033367
70.0,0.7,2.3238913057069226
70.0,0.7,11.657224639040255
70.0,0.7,2.323891305706912
70.0,0.79,2.398042882961871
70.0,0.7,2.323891305706912
70.0,0.7,2.347558850024374
70.0,0.7,2.323891305707747
70.0,0.7,2.323891305706912
70.0,0.7,7.090764978071769
70.0,0.7,2.8021683745078967
70.0,0.85,2.3238913057078214
70.0,0.7,2.3267272487320305
77.49999999999999,0.7749999999999999,2.6393016942203467
70.0,0.7,4.270884186510358
70.0,0.7,2.3708759529367
70.0,1.0,2.3502585948079684
70.0,0.7,2.323891319595358
70.0,0.7,2.323891306393648
70.0,0.7,2.323891777383981
70.0,1.0,2.3250370440241674
100.0,1.0,3.620569251407119
100.0,1.0,3.620580270060339
70.0,0.7,2.323896935711815
70.0,0.7,2.3238917323830215
70.0,0.7,2.323894106951883
100.0,1.0,3.6205689570201454
70.0,1.0,2.3270686407806522
100.0,1.0,3.620569004186642
70.0,0.7,2.323891312555755
70.0,0.7,2.324065820974795
70.0,0.7,2.323891305706912
70.0,0.7,2.3272157555913857
70.0,0.7,2.323891305706912
100.0,1.0,3.6205693139598054
70.0,1.0,2.3238913066460487
70.0,0.7,2.323891305706912
70.0,0.7,2.3287469815746142
70.0,0.7,2.3240658209657816
70.0,0.7,2.323947958151347
70.0,0.7,2.3470618621254005
70.0,0.7,3.2726346435032703
70.0,0.7,2.323891305706912
70.0,0.7,2.3238913057069617
100.0,1.0,3.626713663471465
70.0,0.7,2.323891305728228
70.0,0.7,2.323891305706997
70.0,0.7,2.3238913057069226
70.0,0.7,30.56959736408261
70.0,0.7,2.3238913057236736
70.0,0.7,2.3671541680119823
70.0,0.7,3.272634643509736
100.0,1.0,3.6205704693600236
70.0,0.7749999999999999,2.3238913103191017
70.0,0.7,3.7638887166220965
70.0,0.7,2.323891305723663
70.0,0.7,2.323891881270516
70.0,1.0,2.361906339183367
70.0,0.7,20.99055797237358
70.0,0.7,2.3238913245964703
100.0,1.0,3.620569151779085
70.0,0.7,2.323891305706951
70.0,0.78,2.3238933193749425
70.0,0.7,20.990557982891524
70.0,0.7,2.323895709620004
70.0,0.7,2.350417794458455
70.0,0.7,2.323891305706912
70.0,0.7,2.325037104172889
70.0,0.7,2.3262146950038094
70.0,0.7,11.657224639110645
70.0,0.7,2.3240061887796877
70.0,0.7,30.32394751842477
70.0,0.7,2.323891305706912
85.0,0.85,2.9609801410346535
70.0,0.7,2.7921449848513014
70.0,0.7749999999999999,2.323894106951883
70.0,0.7,2.323891305706912
70.0,0.7,2.3657964785596555
70.0,0.7,2.323891305748081
70.0,0.7,2.323891305723663
70.0,0.7,2.3238941069518937
70.0,0.7,2.792132866186865
70.0,0.7,2.3238915865869743
70.0,0.82,2.323894342995228
70.0,0.7,2.323891305706912
70.0,0.7,2.3250370440430004
100.0,1.0,3.626897243031209
70.0,0.7,2.323891305706912
70.0,0.7,25.85905292701475
100.0,1.0,3.620568956195262
70.0,0.7,2.3238913057069226
